2009.07.16,07:45,1.40847,1.40847,1.40717,1.40773,741
2009.07.16,08:00,1.40776,1.40857,1.40774,1.40855,981
2009.07.16,08:15,1.40856,1.40856,1.40650,1.40739,1045
2009.07.16,08:30,1.40738,1.40823,1.40696,1.40813,951
2009.07.16,08:45,1.40811,1.40811,1.40557,1.40637,1416
2009.07.16,09:00,1.40639,1.40740,1.40588,1.40697,1618
2009.07.16,09:15,1.40697,1.40969,1.40659,1.40903,1495
2009.07.16,09:30,1.40904,1.40993,1.40862,1.40902,1370
2009.07.16,09:45,1.40903,1.41038,1.40873,1.40913,1443
2009.07.16,10:00,1.40908,1.40935,1.40745,1.40777,1378
2009.07.16,10:15,1.40779,1.40835,1.40704,1.40730,1207
2009.07.16,10:30,1.40728,1.40826,1.40710,1.40826,1166
2009.07.16,10:45,1.40830,1.40869,1.40760,1.40803,1078
2009.07.16,11:00,1.40798,1.40858,1.40733,1.40847,1117
2009.07.16,11:15,1.40848,1.40850,1.40716,1.40757,991
2009.07.16,11:30,1.40758,1.40836,1.40753,1.40833,823
2009.07.16,11:45,1.40832,1.40869,1.40801,1.40839,920
2009.07.16,12:00,1.40841,1.40841,1.40710,1.40811,969
2009.07.16,12:15,1.40814,1.41057,1.40782,1.40968,1160
2009.07.16,12:30,1.40970,1.41366,1.40968,1.41177,2584
2009.07.16,12:45,1.41174,1.41270,1.41048,1.41174,1649
2009.07.16,13:00,1.41174,1.41174,1.41000,1.41120,1578
2009.07.16,13:15,1.41119,1.41416,1.41070,1.41389,1472
2009.07.16,13:30,1.41390,1.41509,1.41306,1.41330,1824
2009.07.16,13:45,1.41331,1.41350,1.41262,1.41263,1354
2009.07.16,14:00,1.41265,1.41366,1.41265,1.41303,1177
2009.07.16,14:15,1.41298,1.41446,1.41256,1.41407,1142
2009.07.16,14:30,1.41404,1.41652,1.41319,1.41344,1072
2009.07.16,14:45,1.41341,1.41406,1.41271,1.41358,854
2009.07.16,15:00,1.41371,1.41521,1.41285,1.41332,1336
2009.07.16,15:15,1.41335,1.41360,1.41150,1.41213,1643
2009.07.16,15:30,1.41215,1.41312,1.41160,1.41256,1898
2009.07.16,15:45,1.41259,1.41360,1.41222,1.41301,1409
2009.07.16,16:00,1.41321,1.41321,1.40956,1.41048,1642
2009.07.16,16:15,1.41049,1.41169,1.41014,1.41141,1553
2009.07.16,16:30,1.41161,1.41196,1.41082,1.41094,1289
2009.07.16,16:45,1.41093,1.41194,1.41080,1.41130,1463
2009.07.16,17:00,1.41126,1.41278,1.41113,1.41176,1410
2009.07.16,17:15,1.41175,1.41183,1.41068,1.41093,1180
2009.07.16,17:30,1.41096,1.41136,1.41014,1.41052,1091
2009.07.16,17:45,1.41049,1.41160,1.41037,1.41141,1096
2009.07.16,18:00,1.41142,1.41190,1.41130,1.41144,856
2009.07.16,18:15,1.41144,1.41195,1.41091,1.41189,771
2009.07.16,18:30,1.41186,1.41258,1.41160,1.41214,877
2009.07.16,18:45,1.41217,1.41264,1.41150,1.41161,637
2009.07.16,19:00,1.41159,1.41208,1.41073,1.41103,668
2009.07.16,19:15,1.41101,1.41119,1.41069,1.41093,564
2009.07.16,19:30,1.41096,1.41173,1.41069,1.41153,697
2009.07.16,19:45,1.41158,1.41240,1.41135,1.41229,870
2009.07.16,20:00,1.41230,1.41375,1.41205,1.41375,895
2009.07.16,20:15,1.41375,1.41481,1.41349,1.41467,867
2009.07.16,20:30,1.41464,1.41490,1.41400,1.41434,789
2009.07.16,20:45,1.41435,1.41497,1.41415,1.41464,809
2009.07.16,21:00,1.41463,1.41468,1.41364,1.41412,480
2009.07.16,21:15,1.41410,1.41422,1.41322,1.41351,585
2009.07.16,21:30,1.41351,1.41499,1.41342,1.41493,721
2009.07.16,21:45,1.41495,1.41504,1.41382,1.41413,661
2009.07.16,22:00,1.41414,1.41450,1.41361,1.41426,517
2009.07.16,22:15,1.41425,1.41593,1.41424,1.41593,445
2009.07.16,22:30,1.41589,1.41606,1.41504,1.41529,439
2009.07.16,22:45,1.41526,1.41531,1.41476,1.41477,230
2009.07.16,23:00,1.41474,1.41503,1.41445,1.41471,138
2009.07.16,23:15,1.41475,1.41483,1.41390,1.41423,201
2009.07.16,23:30,1.41425,1.41458,1.41380,1.41442,219
2009.07.16,23:45,1.41441,1.41443,1.41392,1.41392,124
2009.07.17,00:00,1.41397,1.41448,1.41299,1.41305,442
2009.07.17,00:15,1.41305,1.41407,1.41299,1.41387,236
2009.07.17,00:30,1.41380,1.41393,1.41325,1.41345,211
2009.07.17,00:45,1.41346,1.41429,1.41345,1.41397,273
2009.07.17,01:00,1.41392,1.41416,1.41337,1.41408,318
2009.07.17,01:15,1.41406,1.41413,1.41372,1.41374,194
2009.07.17,01:30,1.41376,1.41376,1.41281,1.41331,280
2009.07.17,01:45,1.41332,1.41332,1.41268,1.41312,263
2009.07.17,02:00,1.41310,1.41390,1.41278,1.41359,376
2009.07.17,02:15,1.41358,1.41358,1.41299,1.41315,462
2009.07.17,02:30,1.41316,1.41336,1.41247,1.41308,546
2009.07.17,02:45,1.41310,1.41310,1.41139,1.41187,584
2009.07.17,03:00,1.41185,1.41185,1.41120,1.41144,550
2009.07.17,03:15,1.41145,1.41189,1.41127,1.41146,539
2009.07.17,03:30,1.41144,1.41144,1.40939,1.40977,901
2009.07.17,03:45,1.40980,1.41068,1.40972,1.41023,589
2009.07.17,04:00,1.41028,1.41058,1.40986,1.41029,711
2009.07.17,04:15,1.41029,1.41101,1.40986,1.41095,635
2009.07.17,04:30,1.41096,1.41105,1.41009,1.41034,508
2009.07.17,04:45,1.41031,1.41119,1.41031,1.41076,639
2009.07.17,05:00,1.41074,1.41173,1.41059,1.41138,581
2009.07.17,05:15,1.41137,1.41204,1.41115,1.41193,450
2009.07.17,05:30,1.41194,1.41264,1.41175,1.41204,742
2009.07.17,05:45,1.41200,1.41208,1.41095,1.41154,857
2009.07.17,06:00,1.41148,1.41187,1.41059,1.41074,634
2009.07.17,06:15,1.41073,1.41156,1.41058,1.41128,434
2009.07.17,06:30,1.41123,1.41211,1.41104,1.41183,512
2009.07.17,06:45,1.41183,1.41234,1.41163,1.41172,544
2009.07.17,07:00,1.41171,1.41184,1.41110,1.41180,605
2009.07.17,07:15,1.41180,1.41255,1.41167,1.41176,609
2009.07.17,07:30,1.41178,1.41223,1.41152,1.41208,481
2009.07.17,07:45,1.41205,1.41323,1.41172,1.41183,853
2009.07.17,08:00,1.41180,1.41286,1.41101,1.41129,883
2009.07.17,08:15,1.41132,1.41199,1.41121,1.41149,780
2009.07.17,08:30,1.41150,1.41155,1.40824,1.40922,1691
2009.07.17,08:45,1.40923,1.40948,1.40793,1.40889,1285
